Date, OperationType, DocumentType, PolicyNumber, Topic
2023-11-24T03:17:52+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001317324 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:38+00:00,Successfully sent, CLAIM_DEBT_LETTER_EVENT , P0001297030 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:16+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001255920 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:15+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001254380 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:01+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 88363474 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:43+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001216923 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:29+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001182197 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:06+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001129314 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:02+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001114486 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:55+00:00,Successfully sent, CLAIM_DEBT_LETTER_EVENT , P0001106804 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:54+00:00,Successfully sent, CLAIM_DEBT_LETTER_EVENT , P0001105663 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:44+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001073558 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:42+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001066836 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:40+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001065747 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:30+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001047999 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:24+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001036689 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:15+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001005112 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:13+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0000999803 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:02+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000973803 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:01+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0000967434 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:53+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000952792 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:47+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0000947104 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:39+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000921519 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:37+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000919247 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:27+00:00,Successfully sent, CLAIM_DEBT_LETTER_EVENT , P0000901828 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:06+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000823538 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:13:56+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000810273 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:12:07+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001391228 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:12:03+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 90680085 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:51+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001118068 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:47+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001213482 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:26+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 94235599 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:18+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001085314 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:00+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001570827 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:56+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001067053 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:52+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001102819 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:48+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001216721 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:27+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001498279 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:23+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001119241 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:13+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 93950063 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:07+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001560094 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:45+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001570942 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:32+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001632102 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:28+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001337724 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:20+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0000814867 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:12+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 83713984 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:10+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001427824 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:10+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001390584 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:10+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001020637 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:09+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 90470139 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:09+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000892104 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:09+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001236903 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:08+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 91497322 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:08+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000822627 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:08+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94343476 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:07+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001522744 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:07+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001592685 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:07+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001236672 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:06+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000949244 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:06+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 65663063 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:06+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001160901 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:05+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 91136945 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:05+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000830635 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:04+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001600286 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:04+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001425360 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:04+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001581178 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:03+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 86007861 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:03+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001657551 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:03+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001158005 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:02+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001235237 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:02+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001220191 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:02+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001132542 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:01+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 49914584 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:01+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001009634 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:01+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 55523209 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:00+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001165826 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:00+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001320333 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:00+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000942950 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:59+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 88373070 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:59+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 89369455 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:59+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001023391 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:58+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001577343 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:58+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 90060514 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:57+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 76163764 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:57+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001011270 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:57+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001661642 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:57+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 46053195 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:56+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93951247 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:56+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94309584 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:56+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001430754 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:55+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001235746 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:55+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94337020 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:55+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000968742 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:54+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 56500074 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:54+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 85105382 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001565415 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001128705 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001663730 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001664980 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:52+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001594894 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:52+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001580844 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:52+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001131440 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:51+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93957642 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:51+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94473448 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:51+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93261916 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:50+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 92956374 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:50+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001394002 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:50+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93729166 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:49+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 81523337 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:49+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 79726613 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:49+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001107760 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:48+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001010244 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:48+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 80611308 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:48+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001224773 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:47+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001664096 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:47+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001664158 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:47+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 91489277 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:46+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000999870 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:46+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000984075 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:46+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001287038 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:45+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 85304313 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:45+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93280880 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:45+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 77074456 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:44+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001505267 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:44+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93992150 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:44+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93967562 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:43+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93735590 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:43+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001156980 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:43+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001524493 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:42+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 91482276 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:42+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93716435 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:42+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001425644 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:41+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001604142 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T02:09:39+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 89802132 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:39+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , P0001430432 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:38+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , P0001550339 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:38+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 88530846 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:38+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , P0001479266 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:38+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94363707 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:37+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 93881100 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:37+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 35949464 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:37+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , P0001722361 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:37+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 80787140 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:36+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 93664738 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:36+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 86646979 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:36+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , P0001705148 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:36+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 89229703 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-24T02:09:35+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , P0001720860 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
